file_name,language,gender,dialect,text,speaker_id,line_id
9023890598.wav,French,Male,Ivory Coast,"Dernièrement, l'UFC que choisir à publier une étude à partir d'analyses en laboratoire sur plusieurs produits solaires pour enfants révélant que les crèmes solaires bio ne sont pas forcément gages de qualité.",FIM90238,9023890598
9023880831.wav,French,Male,Ivory Coast,60 millions de consommateurs appellent à ne pas se laisser avoir par un marketing trompeur. L'emballage de l'une des crèmes solaires analysées évoquait une formule enrichie en beurre de carité et en beurre de mangue.,FIM90238,9023880831
9023849350.wav,French,Male,Ivory Coast,"Pour se prémunir d'un cocktail d'ingrédients indésirables et distinguer les vrais des faux cosmétiques naturels, mieux vaut savoir comment s'y retrouver dans le casse-tête des étiquettes.",FIM90238,9023849350
9023848980.wav,French,Male,Ivory Coast,"Les yeux doivent d'abord se poser en haut de la liste des ingrédients cités, car la composition se lit par ordre des croissants d'importance. En clair, les cinq ou six premiers ingrédients déterminent le plus souvent de 80% à 90% de la formule du produit. ",FIM90238,9023848980
4894985241.wav,French,Male,Ivory Coast,"Modéré, sévère, morbide, un seul outil pour les différencier, l'indice de masse corporel. Découvrons les dessous de la surcharge. Pour prendre en charge efficacement les malades, il est essentiel de distinguer les différentes formes d'obésité.",FIM48949,4894985241
4894988870.wav,French,Male,Ivory Coast,"L'obésité modérée. On ne parle pas d'obésité en jugeant les gens d'un seul coup d'œil ou en l'épuisant. Pour affirmer que le poids est problématique, les scientifiques ont défini un outil précis, l'indice de masse corporel IMC.",FIM48949,4894988870
4894955012.wav,French,Male,Ivory Coast,"Celui-ci est basé sur une calcul simple. Le poids en kilos divisé par la taille en mètres élevés au carré. Si le résultat se situe entre 20 et 25, on considère que le poids est normal.",FIM48949,4894955012
4894960189.wav,French,Male,Ivory Coast,"Entre 25 et 30, c'est le surpoids. Les kilos en trop commencent à devenir une menace pour la santé. On parle d'obésité proprement dite lorsque l'IMC se situe entre 30 et 35.",FIM48949,4894960189
4894946025.wav,French,Male,Ivory Coast,"Dans ce cas, les risques de maladies comme l'hypertension, le diabète, le cancer deviennent très importants. L'obésité sévère. Lorsque l'IMC franchit la barre des 35 mais reste sous celle des 40, on parle d'obésité sévère.",FIM48949,4894946025
4894930321.wav,French,Male,Ivory Coast,"Dans ce cas, les risques de développer des maladies du fait de son surpoids sont fortement augmentés. Il est impératif de perdre plusieurs kilos. D'ailleurs, ce n'est que pour un IMC au-delà de 35 que la chirurgie peut être préconisée pour traiter l'obésité.",FIM48949,4894930321
4894991840.wav,French,Male,Ivory Coast,"L'obésité morbide ou massive? Lorsque l'indice de masse corporelle dépasse 40, il s'agit d'une obésité morbide. Certains spécialistes distinguent même un stade supérieur, l'obésité massive, avec un IMC au-delà de 50.",FIM48949,4894991840
4894940300.wav,French,Male,Ivory Coast,"Il faut noter que ce problème est de plus en plus inquiétant en France. En 5 ans, le nombre d'obèses avec un IMC supérieur à 40 a doublé. 0, 6% de la population est aujourd'hui concerné.",FIM48949,4894940300
4894987965.wav,French,Male,Ivory Coast,"Amis auditeurs, nous voilà donc au terme de cette émission. Nous vous remercions pour votre écoute et nous vous donnons rendez-vous pour un prochain numéro que Dieu nous bénisse.",FIM48949,4894987965
4894990862.wav,French,Male,Ivory Coast,"Et Dieu qui est fidèle, Dieu qui ne faillit jamais dans l'accomplissement de ses promesses, nous accordera ce que nous lui demandons. Mais ici, Dieu veut mettre l'accent sur la sagesse, sur le Saint-Esprit, pour dire que nous qui sommes parents, nous savons donner les meilleures choses à nos enfants. Pourquoi Dieu qui est notre Père Céleste ne nous donnera-t-il pas ce que nous lui demandons pour pouvoir être de véritables serviteurs du Dieu vivant?",FIM48949,4894990862
4894949364.wav,French,Male,Ivory Coast,"Nous avons, chers amis, le privilège et le devoir de recevoir la lumière d'en haut pour arriver à dessiner les ruses de Satan. Parce que sans la sagesse de Dieu, sans son esprit, nous ne serions pas marchés ici bas. Parce que l'ennemi rôde comme un lion rugissant cherchant qui devorait.",FIM48949,4894949364
4894961279.wav,French,Male,Ivory Coast,"Une telle fois, chers amis, assurera à nos âmes la bénédiction du ciel. L'éclat de la gloire de Dieu qui resplendit sur la face du Christ peut illuminer nos visages et se refléter sur notre entourage. Au point qu'on pourra vraiment dire de nous, vous êtes la lumière du monde. C'est cette union de notre cœur avec le Christ et cette union seule qui communiquera la lumière au monde.",FIM48949,4894961279
4894921198.wav,French,Male,Ivory Coast,"Si cette lumière n'existait pas, la terre serait plongée dans les ténèbres les plus épaisses. Plus les ténèbres qui nous enveloppent sont épaisses, plus éclatantes doit resplendir la lumière de la foi et de l'exemple chrétien. Le fait que l'incrédulité domine et que l'iniquité s'accroît autour de nous ne doit ni diminuer notre foi, ni affaiblir notre courage.",FIM48949,4894921198
4894991587.wav,French,Male,Ivory Coast,"Il marchait avec Dieu par la foi. Oh, nous voudrons vous permettre d'accepter cette invitation de Dieu. Oh, je voudrais vous pénétrer de l'importance de la foi. Manifestez, heure après heure, minute après minute. Il nous faut vivre une vie de foi. Car sans la foi, il est impossible de plaire à Dieu. Notre puissance spirituelle dépend en effet de notre foi.",FIM48949,4894991587
4894969367.wav,French,Male,Ivory Coast,"C'est pourquoi l'Éternel vous invite à demander la protection, à demander la présence de son Esprit Saint en vous, pour que vous soyez régénérés et restaurés. Faites-le et vous ne serez plus les mêmes personnes. Et vous verrez comment Dieu vous conduira de victoire en victoire. Ainsi, pour en faire notre rencontre de ce jour, nous avons eu ce réel plaisir à passer ce moment avec vous.",FIM48949,4894969367
4894941043.wav,French,Male,Ivory Coast,"Amis auditeurs de notre radio, soyez les bienvenus à notre rencontre de ce jour. C'est un réel plaisir pour nous de vous retrouver à notre émission sur la Bible. Nous partagerons avec vous comme sujet Donne ton cœur basé sur le livre de Proverbe chapitre 23 verset 26.",FIM48949,4894941043
4894966921.wav,French,Male,Ivory Coast,"Mon fils, donne-moi ton cœur et que tes yeux se plaisent dans mes voies. L'éternel dit à chacun de nous Mon fils, donne-moi ton cœur. Pourquoi est-ce que Dieu insiste sur ce fait?",FIM48949,4894966921
4894986103.wav,French,Male,Ivory Coast,"Le cœur est le champ de bataille entre le bien et le mal. Dieu veut prendre le contrôle de notre cœur pour que nous soyons des enfants obéissants, des enfants soumis qui font la volonté du Père Céleste. L'ennemi aussi, à son tour, veut prendre le contrôle pour que nous soyons à sa merci.",FIM48949,4894986103
4894921835.wav,French,Male,Ivory Coast,"Tout ce que nous commettons comme crains commence par le cœur. Donc l'éternel Dieu comprend notre cas et il sait comment nous guérir de nos erreurs, quelle qu'elles soient. Nous devons l'inviter.",FIM48949,4894921835
4894995120.wav,French,Male,Ivory Coast,"C'est pourquoi le livre de Apocalypse 3 vers ce 20, voici je me tiens à la porte et je frappe. Celui qui entend ma voix et qu'il ouvre, j'entrerai chez lui, je m'assierai avec lui, je soupirai avec lui et lui avec moi. La porte que Dieu cherche à frapper est la porte de notre cœur.",FIM48949,4894995120
4894951898.wav,French,Male,Ivory Coast,"Et Dieu veut y entrer pour être le seul maître pour que nos pensées, nos actions soient dirigées véritablement par lui. Ne voulez-vous pas vous confier à lui? La bénédiction de l'éternel reposera sur tous ceux qui se consacreront entièrement à lui.",FIM48949,4894951898
4894953409.wav,French,Male,Ivory Coast,"Chers amis, si nous cherchons le Seigneur de tout notre cœur, nous le trouverons. Dieu se soucie de notre âme et il désire ardemment que nous agissions d'une manière parfaite en vue de l'éternité. Parce que ce qui compte pour Dieu, c'est ce qui est à venir.",FIM48949,4894953409
4894969489.wav,French,Male,Ivory Coast,"Tout ce que nous faisons ici-bas est éphémère. Et Dieu veut que nous nous préparions pour sa gloire à venir. La seule chose, chers amis, que nous irons au ciel avec est notre caractère.",FIM48949,4894969489
4894944822.wav,French,Male,Ivory Coast,Il a déversé tous les trésors sur la terre en donnant son Fils unique. Et nous n'avons nulle raison de douter de son amour. Parce que le ciel a donné ce qu'il avait de plus précieux.,FIM48949,4894944822
4894995294.wav,French,Male,Ivory Coast,"Le Fils unique de Dieu. Et comme le dit Jean 3, verse 16, Car Dieu a tant aimé le monde qu'il a donné son Fils unique, Afin que qui concroit en lui ne périsse point, Mais qu'il ait la vie éternelle. Cette invitation est lancée à tout un chacun.",FIM48949,4894995294
4894924688.wav,French,Male,Ivory Coast,Il n'y a pas d'inception. Il n'y a pas un groupe de personnes que Dieu veut sauver et abandonner une autre classe. Dieu veut sauver toute l'humanité.,FIM48949,4894924688
4894989878.wav,French,Male,Ivory Coast,"Regardez au calvaire, chers amis. Dieu demande que vous lui donniez votre cœur, Livrer lui vos facultés, vos talents, vos affections, Afin qu'il produise le vouloir et le fait selon son bon plaisir, Et qu'il vous rende apte à la vie éternelle.",FIM48949,4894989878
4894913462.wav,French,Male,Ivory Coast,"Chers amis, quand Jésus Christ demeure dans un cœur, Celui-ci est tellement rempli de l'amour, de la joie, De la communion du Seigneur, qu'il s'attache à lui de toutes ses forces.",FIM48949,4894913462
4894988137.wav,French,Male,Ivory Coast,"Comme il a dit dans le livre de Jean, Je suis le serf, vous êtes le serment. Quand Dieu réclame notre cœur, Dieu sait que si nous venons à lui tel que nous sommes, Et que nous le laissons agir sur notre cœur, Nous ne serons plus des enfants désobéissants, Nous ne serons plus des enfants rebelles, des enfants égarés, Mais nous ferons la joie et le plaisir de notre Père Céleste.",FIM48949,4894988137
4894929927.wav,French,Male,Ivory Coast,"Dans la contemplation du Sauveur, le Moi est oublié. Son amour devient le grand mobile de toutes nos actions. Ceux qui ont compris, l'amour de Dieu ne se demande pas quel est le service minimum qu'ils peuvent lui rendre sans être rejeté.",FIM48949,4894929927
4894981921.wav,French,Male,Ivory Coast,"Il ne vise pas au plus bas degré de la vie chrétienne, mais il s'efforce de se conformer parfaitement à la volonté de leur rédempteur. Donne ton cœur. Elle appelle que Dieu nous lance.",FIM48949,4894981921
4894919454.wav,French,Male,Ivory Coast,Parce que Dieu aimerait que nous soyons des enfants de son royaume. Dieu veut que nous lui appartenions entièrement. Dieu ne veut pas des citoyens célestes qui ont une vie attachée aux choses du monde.,FIM48949,4894919454
4894940481.wav,French,Male,Ivory Coast,"Quand nous donnons notre cœur à Dieu, nous abandonnons tout. Et nous manifestons maintenant de l'amour pour notre Père Celeste. Chez amis, dans la recherche des choses éternelles, un intérêt et une adhère proportionnés à la valeur de notre recherche doit nous animer.",FIM48949,4894940481
4894976159.wav,French,Male,Ivory Coast,"Quand nous regardons à ce que Dieu nous réserve au ciel, il est bon, chez amis, de répondre à son invitation. Quand je veux mal agir, la mauvaise pensée prend racine au niveau du cœur. C'est pourquoi Dieu veut que nous lui soumettions notre cœur, pour qu'il puisse prendre contrôle et qu'il puisse extirper l'argène du péché qui nous pousserait à être des enfants désobéissants.",FIM48949,4894976159
9023877453.wav,French,Male,Ivory Coast,Une étude de 60 millions de consommateurs prouve que les fabricants n'hésitent pas à mettre en avant des arguments séduisants mais que la réalité est tout autre après avoir analysé la composition de 170 produits. L'association montre trois cas flagrants pour illustrer une entourloupe banale qui consiste à mettre en avant sur l'emballage un végétal attirant mais en incorporer qu'une infime partie dans le produit.,FIM90238,9023877453
9023861165.wav,French,Male,Ivory Coast,"Celle-ci donne l'exemple d'un gel douche qui affiche une teneur en huile de tamanou et de gingembre. Alors qu'en réalité, les véritables extraits naturels se trouvent relégués en fin de composition, loin derrière la quantité d'agents irritants et substances de synthèse. Il en va de même avec les crèmes solaires dont la fiabilité est souvent remise en cause par des études. Apprendre à déchiffrer les étiquettes.",FIM90238,9023861165
9023834687.wav,French,Male,Ivory Coast,"Des ingrédients qui n'arrivent qu'en 21e et 22e places dans la composition. Loin derrière, un nombre impressionnant d'ingrédients indésirables. Enfin, les vertus du sucre roux ou des pépins de framboises souvent évoqués par des gammes de produits exfoliants ou gommants seraient en réalité beaucoup moins évidentes qu'il n'y paraît, puisque ces produits contiendraient surtout des microbilles de plastique.",FIM90238,9023834687
